match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization,normalized_path_length,normalized_centralization
3754153,Stoke City,73,78,23,tied,late,low,0.017857142857142856,0.03856901173147571,0.005124113475177304,0.06868684202205663,0.15454545454545457,0.04654255319148936,6.470588235294117,0.04557291666666667
3754153,Stoke City,77,82,25,tied,late,low,0.0195578231292517,0.015873015873015876,0.02144545761567038,0.13762955263315124,0.2,0.06648936170212766,5.0,0.06510416666666667
3754153,Stoke City,78,83,26,tied,late,medium,0.02040816326530612,0.0,0.030886524822695036,0.13617909652300575,0.1857707509881423,0.06560283687943262,5.382978723404255,0.06423611111111112
3754153,Stoke City,79,84,23,tied,late,low,0.017857142857142856,0.0,0.02317053513862025,0.15274912147693423,0.1940503432494279,0.06826241134751772,5.153301886792453,0.06684027777777778
3754153,Stoke City,80,85,20,tied,late,low,0.015306122448979591,0.0,0.02093183609141056,0.1830687024153637,0.2127450980392157,0.07092198581560283,4.700460829493087,0.06944444444444445
3754153,Crystal Palace,80,85,24,tied,late,low,0.02040816326530612,0.029251700680272108,0.02364066193853428,0.1597980711724846,0.15277777777777776,0.08732269503546099,6.545454545454546,0.08550347222222222
3754153,Stoke City,81,86,25,tied,late,low,0.017857142857142856,0.006122448979591836,0.024867021276595742,0.16299495782809362,0.19978947368421054,0.08998226950354608,5.005268703898841,0.08810763888888888
3754153,Crystal Palace,81,86,23,tied,late,low,0.0195578231292517,0.029251700680272108,0.024062816616008103,0.16559201575715005,0.16149068322981366,0.08820921985815602,6.1923076923076925,0.08637152777777778
3754153,Stoke City,85,90,20,trailing,late,low,0.01445578231292517,0.0,0.009891750653228814,0.1439814302153373,0.1885482938114517,0.09352836879432623,5.303680981595092,0.0915798611111111
3754153,Stoke City,86,91,20,trailing,late,low,0.012755102040816327,0.0,0.005811662726556343,0.14513185388518723,0.20227272727272727,0.07358156028368794,4.943820224719101,0.07204861111111112
3754143,Liverpool,0,5,36,tied,early,medium,0.021258503401360544,0.0,0.004089453214367422,0.05698241590246877,0.11417748917748916,0.06471631205673758,8.758293838862562,0.06336805555555555
3754143,Newcastle United,0,5,23,tied,early,low,0.017006802721088437,0.0,0.011726305609284332,0.11293727571380675,0.15307486631016043,0.09086879432624113,6.532751091703057,0.08897569444444445
3754143,Liverpool,1,6,47,tied,early,high,0.02976190476190476,0.006642440909309706,0.017258175728920407,0.1050719512725367,0.08093355919442875,0.09929078014184398,12.355813953488374,0.09722222222222224
3754143,Newcastle United,1,6,27,tied,early,medium,0.0195578231292517,0.0,0.01909722222222222,0.11250680122395118,0.14395604395604397,0.08820921985815602,6.946564885496183,0.08637152777777778
3754143,Liverpool,2,7,42,tied,early,high,0.02806122448979592,0.006428168621912618,0.02059160756501182,0.12970953674203664,0.08665247795682579,0.10106382978723404,11.540350877192981,0.09895833333333333
3754143,Newcastle United,2,7,44,tied,early,high,0.02806122448979592,0.02438266200653231,0.039607641272020135,0.06362059683139118,0.11900756938603868,0.10106382978723404,8.402826855123676,0.09895833333333333
3754143,Liverpool,3,8,40,tied,early,medium,0.02976190476190476,0.0045351473922902496,0.015194050433412138,0.1387534115298996,0.08225108225108226,0.09929078014184398,12.157894736842104,0.09722222222222224
3754143,Newcastle United,3,8,48,tied,early,high,0.030612244897959183,0.024157930526618656,0.031769686965028125,0.0,0.09781576448243115,0.09840425531914894,10.223300970873787,0.09635416666666667
3754143,Liverpool,4,9,44,tied,early,high,0.031462585034013606,0.026611600407305085,0.025451177811550155,0.13719679640867335,0.08679785330948121,0.07579787234042552,11.521022258862326,0.07421875
3754143,Newcastle United,4,9,40,tied,early,medium,0.026360544217687076,0.02863065250782178,0.025380594277329416,0.06773961205208054,0.12263365924693155,0.10283687943262411,8.154368108566583,0.10069444444444445
