match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization
3754058,Leicester City,55,65,36,tied,middle,low,0.026360544217687076,0.0,0.03637522163120567,0.13995475510643357,4.465608465608466,0.05697278911564625
3754058,AFC Bournemouth,60,70,24,tied,late,low,0.01445578231292517,0.0,0.015584173198954835,0.1677253525937921,4.176470588235294,0.08971088435374149
3754058,Leicester City,60,70,34,tied,late,low,0.023809523809523808,0.021427228739708728,0.009308510638297872,0.06754244097221615,3.8285714285714287,0.05952380952380952
3754058,Leicester City,65,75,58,tied,late,low,0.03826530612244898,0.02790885379639849,0.037268808232512864,0.11510793400545544,4.036290322580645,0.08673469387755103
3754058,Leicester City,70,80,81,tied,late,low,0.047619047619047616,0.03105094053387738,0.027139198468985697,0.10930083398432026,3.2613636363636362,0.11904761904761904
3754058,AFC Bournemouth,75,85,21,tied,late,low,0.015306122448979591,0.026569763637238824,0.0036569148936170214,0.13795584665233648,2.6,0.1096938775510204
3754058,Leicester City,75,85,68,tied,late,low,0.039965986394557826,0.04182797164704957,0.039762291491014894,0.12459705887135192,4.2481060606060606,0.08503401360544219
3754058,AFC Bournemouth,80,90,22,tied,late,low,0.016156462585034014,0.017998872141355333,0.0037072856221792394,0.1356657632250338,2.515151515151515,0.10884353741496598
3754058,Leicester City,80,90,65,tied,late,low,0.04336734693877551,0.036427631546367537,0.04135168171072427,0.1254720979260068,4.065079365079365,0.0816326530612245
3754245,West Bromwich Albion,0,10,55,tied,early,low,0.0391156462585034,0.023652282464949433,0.04301490809089593,0.1150245007776137,4.151260504201681,0.08588435374149661
3754245,Sunderland,0,10,32,tied,early,low,0.022108843537414966,0.0,0.013603570555147958,0.11747627933289954,3.8362573099415203,0.0820578231292517
3754245,West Bromwich Albion,5,15,46,tied,early,low,0.034013605442176874,0.015026293397141557,0.023177251235761875,0.12168850388863865,3.447089947089947,0.13265306122448978
3754245,Sunderland,5,15,31,tied,early,low,0.022108843537414966,0.022108843537414963,0.04578014184397163,0.11690362483640529,5.32,0.061224489795918366
3754245,West Bromwich Albion,10,20,38,tied,early,low,0.02806122448979592,0.036548730164588886,0.013815349544072947,0.14561031748415285,2.9714285714285715,0.13860544217687074
3754245,Sunderland,10,20,70,tied,early,low,0.04591836734693878,0.054680553382693516,0.03345892434988179,0.12209383479822224,3.4224598930481283,0.16241496598639454
3754245,West Bromwich Albion,15,25,34,tied,early,low,0.02806122448979592,0.04713313896987366,0.03962765957446809,0.11509850816228542,4.5476190476190474,0.1177721088435374
3754245,Sunderland,15,25,76,tied,early,low,0.047619047619047616,0.012611931945018648,0.029165601228671133,0.11772611423700653,3.240530303030303,0.13988095238095238
3754245,West Bromwich Albion,20,30,42,tied,early,low,0.02806122448979592,0.020060606852919077,0.04673252279635258,0.08314569453855865,6.306878306878307,0.07610544217687074
3754245,Sunderland,20,30,55,tied,early,low,0.039965986394557826,0.021370126524869606,0.028494161472884878,0.12135081021193023,3.367741935483871,0.1058673469387755
3754245,West Bromwich Albion,25,35,45,tied,early,low,0.02891156462585034,0.025917830271393695,0.02931072695035461,0.10747724917951004,4.338461538461538,0.09608843537414966
3754245,Sunderland,25,35,57,tied,early,low,0.03741496598639456,0.028371689608791495,0.03401387150604923,0.11548945838828276,4.544827586206897,0.10841836734693877
3754245,West Bromwich Albion,30,40,53,tied,middle,low,0.031462585034013606,0.04101879693663006,0.0256107171000788,0.08419408828452052,4.630769230769231,0.09353741496598639
3754245,Sunderland,30,40,50,tied,middle,low,0.03486394557823129,0.020098354547530867,0.03886857269503546,0.11228357350502202,3.9536290322580645,0.09013605442176871
3754245,West Bromwich Albion,35,45,67,tied,middle,low,0.04081632653061224,0.01836734693877551,0.04296986956561424,0.11504798121971455,4.378151260504202,0.06335034013605442
3754245,Sunderland,35,45,31,tied,middle,low,0.02295918367346939,0.019727891156462587,0.013772796352583588,0.13271755180163428,3.5146198830409356,0.08120748299319727
3754245,West Bromwich Albion,40,50,67,tied,middle,low,0.04336734693877551,0.027891156462585033,0.05441898527004909,0.09764900079557723,5.702702702702703,0.060799319727891155
3754245,Sunderland,40,50,30,tied,middle,low,0.01870748299319728,0.04178814382896015,0.014608387295713844,0.14726671026494426,3.216374269005848,0.12712585034013604
3754245,West Bromwich Albion,45,55,57,tied,middle,low,0.039965986394557826,0.014965986394557823,0.05657690602836879,0.10882377373213994,4.72948717948718,0.08503401360544219
3754245,Sunderland,45,55,38,tied,middle,low,0.02465986394557823,0.008503401360544217,0.013022743947175348,0.12806921231613858,3.3,0.10034013605442177
3754245,West Bromwich Albion,50,60,59,tied,middle,low,0.04081632653061224,0.006122448979591836,0.034523809523809526,0.10708636120216963,3.7518939393939394,0.06335034013605442
3754245,Sunderland,50,60,31,tied,middle,low,0.022108843537414966,0.0,0.0290848336061102,0.14186442095188842,4.367588932806324,0.061224489795918366
3754245,West Bromwich Albion,55,65,62,tied,middle,low,0.041666666666666664,0.02211521634752967,0.0380917942018166,0.10410329588328464,3.861904761904762,0.125
3754245,West Bromwich Albion,60,70,73,tied,late,low,0.04846938775510204,0.028931451409360744,0.035470996272668004,0.1328727678850041,3.8403361344537816,0.09736394557823128
3754245,Sunderland,60,70,20,tied,late,low,0.011904761904761904,0.018427416716149506,0.0023096304591265398,0.13284429787614152,3.0555555555555554,0.09226190476190475
3754245,West Bromwich Albion,65,75,68,tied,late,low,0.04421768707482993,0.0164021164021164,0.03271952043228639,0.13593262527716624,3.680672268907563,0.14328231292517007
3754245,Sunderland,65,75,42,tied,late,low,0.027210884353741496,0.0,0.04443705673758865,0.08961243044010624,6.358974358974359,0.05612244897959183
3754245,West Bromwich Albion,70,80,44,tied,late,low,0.02891156462585034,0.00557107947232427,0.04073984526112185,0.10324534911109387,4.298924731182796,0.09608843537414966
3754245,Sunderland,70,80,50,tied,late,low,0.031462585034013606,0.004040563133773645,0.02420628324468085,0.12064516011309556,3.6381766381766383,0.1143707482993197
3754245,West Bromwich Albion,75,85,55,tied,late,low,0.031462585034013606,0.01111111111111111,0.03184301322599195,0.09403636489550327,4.800492610837439,0.09353741496598639
3754245,Sunderland,75,85,32,tied,late,low,0.01870748299319728,0.0,0.003221040189125295,0.09340686295896733,3.4545454545454546,0.08545918367346939
3754245,West Bromwich Albion,80,90,47,tied,late,low,0.02891156462585034,0.02585034013605442,0.010623999084877602,0.10917499520761537,3.2157894736842105,0.09608843537414966
3754245,Sunderland,80,90,45,tied,late,low,0.027210884353741496,0.00314266021515728,0.036808539752413556,0.12659796957987696,4.438423645320197,0.07695578231292516
3754136,Newcastle United,0,10,56,tied,early,low,0.034013605442176874,0.02137573556883983,0.022454407294832824,0.1038069184956038,3.8465608465608465,0.13265306122448978
3754136,Aston Villa,0,10,48,tied,early,low,0.034013605442176874,0.022791776690770503,0.04698581560283688,0.08994829296123191,4.971774193548387,0.11181972789115643
3754136,Newcastle United,5,15,67,tied,early,low,0.04421768707482993,0.049768494312859575,0.03841691995947315,0.12142905644197266,3.7294117647058824,0.10161564625850339
3754136,Aston Villa,5,15,49,tied,early,low,0.03741496598639456,0.01839164237123421,0.029213385117640434,0.14508621498114993,3.4873563218390804,0.12925170068027209
3754136,Newcastle United,10,20,59,tied,early,low,0.03741496598639456,0.02398768954988695,0.029575908377535418,0.11070324157768248,3.8774193548387097,0.12925170068027209
3754136,Aston Villa,10,20,57,tied,early,low,0.03571428571428571,0.02547547356944806,0.02577785403797758,0.11537232132901229,3.5978835978835977,0.1101190476190476
3754136,Newcastle United,15,25,57,tied,early,low,0.03826530612244898,0.036980323494438236,0.033236621534493874,0.11725040414320075,3.5208333333333335,0.10756802721088435
3754136,Aston Villa,15,25,60,tied,early,low,0.03826530612244898,0.04008089852044783,0.03242576473959453,0.1163569701879224,3.539772727272727,0.14923469387755103
3754136,Newcastle United,20,30,73,tied,early,low,0.04421768707482993,0.031969233304091224,0.03652295315289236,0.1130867663405975,3.6705882352941175,0.12244897959183673
3754136,Aston Villa,20,30,43,tied,early,low,0.031462585034013606,0.053514739229024944,0.01879432624113475,0.12141702426700371,3.27,0.1560374149659864
3754136,Newcastle United,25,35,47,tied,early,low,0.030612244897959183,0.012281777767751936,0.015765366430260046,0.11070794681786328,3.2371541501976284,0.11522108843537414
3754136,Aston Villa,25,35,58,tied,early,low,0.03486394557823129,0.01735301644461278,0.02191240026595745,0.09967339335497281,3.3333333333333335,0.06930272108843537
3754136,Newcastle United,30,40,29,tied,middle,low,0.021258503401360544,0.016034985422740525,0.00971483451536643,0.14635554924815142,2.803921568627451,0.14540816326530612
3754136,Aston Villa,30,40,54,tied,middle,low,0.03231292517006803,0.021372780675154718,0.019415988092111022,0.1276616841839426,3.5296442687747036,0.09268707482993198
3754136,Newcastle United,35,45,41,tied,middle,low,0.02806122448979592,0.02610581750752779,0.026093380614657206,0.10776082179921366,3.809230769230769,0.15943877551020408
3754136,Aston Villa,35,45,47,tied,middle,low,0.027210884353741496,0.02466410365954994,0.026226359338061465,0.10124941650558024,5.206666666666667,0.0977891156462585
3754136,Newcastle United,40,50,49,tied,middle,low,0.03316326530612245,0.018321458389307526,0.026282853566958697,0.09135093156303042,3.9603174603174605,0.09183673469387756
3754136,Aston Villa,40,50,79,tied,middle,low,0.05357142857142857,0.029790702924264213,0.049529935675408206,0.0962755903391598,3.868217054263566,0.11309523809523808
3754136,Newcastle United,45,55,37,tied,middle,low,0.026360544217687076,0.021359738604369453,0.011904761904761904,0.0792614296849282,4.1911764705882355,0.05697278911564625
3754136,Aston Villa,45,55,72,tied,middle,low,0.050170068027210885,0.0402332361516035,0.05389667956157318,0.0900128250565699,3.876321353065539,0.09566326530612243
3754136,Newcastle United,50,60,25,tied,middle,low,0.01870748299319728,0.044217687074829926,0.011332099907493063,0.0,3.408333333333333,0.06462585034013606
3754136,Aston Villa,50,60,44,tied,middle,low,0.027210884353741496,0.012698412698412698,0.04681959219858156,0.08309258283988402,6.126984126984127,0.07695578231292516
3754136,Newcastle United,55,65,38,tied,middle,low,0.027210884353741496,0.015306122448979591,0.03226950354609929,0.12694571679765346,3.9100529100529102,0.07695578231292516
3754136,Aston Villa,55,65,47,tied,middle,low,0.02976190476190476,0.027861266975587228,0.02501266464032421,0.13396207350450642,4.150769230769231,0.09523809523809523
3754136,Newcastle United,60,70,32,tied,late,low,0.023809523809523808,0.0,0.017881092016730316,0.13311318294578778,3.3376623376623376,0.08035714285714285
3754136,Aston Villa,60,70,70,tied,late,low,0.047619047619047616,0.03898630010145021,0.029433890577507598,0.11209976517213262,3.3541666666666665,0.11904761904761904
3754136,Newcastle United,65,75,30,tied,late,low,0.017006802721088437,0.0,0.0020896656534954406,0.05052685581412368,3.107142857142857,0.04549319727891157
3754136,Aston Villa,65,75,65,tied,late,low,0.039965986394557826,0.036693679797596176,0.021033211846598367,0.0901920415404451,3.5291005291005293,0.1058673469387755
3754136,Newcastle United,70,80,47,tied,late,low,0.025510204081632654,0.030910544182314686,0.03558327219369039,0.11000022459977356,5.313390313390314,0.078656462585034
3754136,Aston Villa,70,80,32,tied,late,low,0.021258503401360544,0.00557107947232427,0.013034025667004389,0.11077776293525712,3.8128654970760234,0.08290816326530612
3754136,Newcastle United,75,85,48,tied,late,low,0.02806122448979592,0.006571016813510676,0.03218929415737926,0.10689642188719475,3.9708994708994707,0.07610544217687074
3754136,Aston Villa,75,85,24,tied,late,low,0.0195578231292517,0.0538751341804553,0.0015672492401215803,0.061319485882526746,2.392857142857143,0.06377551020408163
3754136,Newcastle United,80,90,50,tied,late,low,0.02976190476190476,0.005668934240362812,0.010895812225599459,0.04831885727625793,3.25,0.07440476190476189
3754136,Aston Villa,80,90,39,tied,late,low,0.02806122448979592,0.04809416394414793,0.016165226063829786,0.10929398428061549,3.5454545454545454,0.09693877551020408
3754037,AFC Bournemouth,0,10,52,tied,early,low,0.03571428571428571,0.009791158945888676,0.04594731509625126,0.10131421147232464,4.166386554621849,0.13095238095238093
3754037,Everton,0,10,72,tied,early,low,0.0467687074829932,0.016393931699853922,0.04447404939426216,0.10618202144294313,3.7800269905533064,0.0782312925170068
3754037,AFC Bournemouth,5,15,54,tied,early,low,0.03741496598639456,0.0382407436300176,0.03690376859963844,0.10138574827152395,3.9556451612903225,0.08758503401360544
3754037,Everton,5,15,61,tied,early,low,0.041666666666666664,0.041739534146797465,0.04171367934665807,0.11496094321754668,4.035984848484849,0.10416666666666666
3754037,AFC Bournemouth,10,20,59,tied,early,low,0.039965986394557826,0.06396602216590618,0.019342130567751133,0.10316871218307007,3.2584615384615385,0.1058673469387755
3754037,Everton,10,20,73,tied,early,low,0.04421768707482993,0.029409444310976297,0.039321831963675925,0.12476570866121518,4.119047619047619,0.08078231292517007
3754037,AFC Bournemouth,15,25,46,tied,early,low,0.02891156462585034,0.03281503754930406,0.025807722616233254,0.0926056499721478,4.218461538461538,0.07525510204081631
3754037,Everton,15,25,98,tied,early,low,0.055272108843537414,0.0433315031426213,0.03659019803744981,0.1082749722467366,3.846031746031746,0.15306122448979592
3754037,AFC Bournemouth,20,30,47,tied,early,low,0.03231292517006803,0.056086689878628145,0.028470375295508273,0.12745734212023277,3.873015873015873,0.09268707482993198
3754037,Everton,20,30,90,tied,early,low,0.05272108843537415,0.051976532061586464,0.05020458265139117,0.09301230287724992,4.358974358974359,0.13477891156462585
3754037,AFC Bournemouth,25,35,54,tied,early,low,0.03486394557823129,0.028344671201814057,0.02718004513217279,0.11451329833810807,3.623152709359606,0.06930272108843537
3754037,Everton,25,35,73,tied,early,low,0.04846938775510204,0.0439524750560833,0.03436842465967413,0.12470423226476873,3.346031746031746,0.13903061224489796
3754037,AFC Bournemouth,30,40,35,tied,middle,low,0.021258503401360544,0.015306122448979591,0.035202423167848704,0.15945106707487086,4.884057971014493,0.08290816326530612
3754037,Everton,30,40,76,tied,middle,low,0.04591836734693878,0.050464340602880964,0.04845304167112678,0.0880371939288012,4.627627627627628,0.09991496598639454
3754037,AFC Bournemouth,35,45,23,tied,middle,low,0.017006802721088437,0.0,0.004432624113475178,0.12994997116788784,2.4727272727272727,0.06632653061224489
3754037,Everton,35,45,84,tied,middle,low,0.05187074829931973,0.08239297010547868,0.03151530797807394,0.1116610543507587,3.8128342245989306,0.11479591836734693
3754037,AFC Bournemouth,40,50,46,tied,middle,low,0.02976190476190476,0.019089808781151626,0.026126625295508275,0.10502156704087116,3.6215384615384614,0.09523809523809523
3754037,Everton,40,50,78,tied,middle,low,0.0467687074829932,0.031195042636628954,0.04217521578976304,0.07698127632726687,3.979757085020243,0.11989795918367346
3754037,AFC Bournemouth,45,55,57,tied,middle,low,0.03571428571428571,0.03463993220918398,0.0262929806231003,0.09190406735841083,3.9047619047619047,0.08928571428571429
3754037,Everton,45,55,59,tied,middle,low,0.036564625850340135,0.007312925170068027,0.04980440166610379,0.07666458790393231,5.065953654188949,0.08843537414965986
3754037,AFC Bournemouth,50,60,62,tied,middle,low,0.03826530612244898,0.03338427615939695,0.056824725707704436,0.07805546943328766,6.798319327731092,0.10756802721088433
3754037,Everton,50,60,32,tied,middle,low,0.02465986394557823,0.01838009960491728,0.01208628841607565,0.08138503499311694,3.25,0.0586734693877551
3754037,AFC Bournemouth,55,65,49,tied,middle,low,0.02976190476190476,0.03678630663153996,0.006708836496070539,0.07001183792783361,3.808333333333333,0.07440476190476189
3754037,Everton,55,65,39,tied,middle,low,0.02806122448979592,0.01292517006802721,0.03720544497826585,0.13101185698714388,4.9867724867724865,0.07610544217687074
3754037,AFC Bournemouth,60,70,27,tied,late,low,0.01870748299319728,0.02999812023559222,0.01150899189463019,0.11287451185969331,4.558333333333334,0.04379251700680272
3754037,Everton,60,70,86,tied,late,low,0.05187074829931973,0.043214296457606466,0.04617944739952718,0.0989191437258834,4.0,0.09396258503401358
3754037,AFC Bournemouth,65,75,60,tied,late,low,0.034013605442176874,0.04307266033972949,0.05406497705465165,0.10350542888185597,5.424242424242424,0.11181972789115645
3754037,Everton,65,75,65,tied,late,low,0.03826530612244898,0.034266811178145916,0.03201750065668505,0.10511100828546745,4.691954022988506,0.08673469387755102
3754037,AFC Bournemouth,70,80,71,tied,late,low,0.04336734693877551,0.05062267284590872,0.042397994098721976,0.1067405340965443,4.177777777777778,0.10246598639455781
3754037,Everton,70,80,55,tied,late,low,0.04081632653061224,0.08202813407541479,0.0231604609929078,0.14009541576475532,3.1305418719211824,0.12585034013605442
3754037,AFC Bournemouth,75,85,65,tied,late,low,0.041666666666666664,0.08114308980821737,0.05096010035219761,0.1169557117987468,4.818487394957983,0.10416666666666666
3754037,Everton,75,85,65,tied,late,low,0.047619047619047616,0.03690532537985262,0.030242229870671673,0.1305126401904942,3.135472370766488,0.13988095238095238
3754037,AFC Bournemouth,80,90,68,tied,late,low,0.04336734693877551,0.021921632464185607,0.05465311874886342,0.07328375611906088,4.573549257759784,0.0816326530612245
3754037,Everton,80,90,50,tied,late,low,0.030612244897959183,0.006122448979591836,0.03009751773049646,0.142752424535711,3.8518518518518516,0.09438775510204081
3754039,Watford,0,10,57,tied,early,low,0.039965986394557826,0.01987366375121477,0.07249045280960174,0.10104062655768044,5.406207827260459,0.1058673469387755
3754039,Crystal Palace,0,10,44,tied,early,low,0.026360544217687076,0.025579627243302323,0.01797975125912221,0.13381676755241934,3.5952380952380953,0.11947278911564624
3754039,Watford,5,15,57,tied,early,low,0.03486394557823129,0.02903286592704689,0.03956624926122932,0.10070161471111397,4.090725806451613,0.09013605442176871
3754039,Crystal Palace,5,15,26,tied,early,low,0.01445578231292517,0.0,0.007092198581560283,0.11165585322979865,5.381818181818182,0.04804421768707483
3754039,Watford,10,20,42,tied,early,low,0.021258503401360544,0.009642252932868927,0.023697490452809604,0.11177326087250058,5.8441558441558445,0.06207482993197278
3754039,Crystal Palace,10,20,31,tied,early,low,0.0195578231292517,0.0,0.01568466993998909,0.12529591718419594,4.175438596491228,0.08460884353741496
3754039,Watford,15,25,23,tied,early,low,0.01445578231292517,0.0,0.004643701452212091,0.14257688447080208,2.757575757575758,0.08971088435374149
3754039,Crystal Palace,15,25,46,tied,early,low,0.030612244897959183,0.0,0.047533375052148524,0.10860758532282525,4.830645161290323,0.09438775510204081
3754039,Watford,20,30,38,tied,early,low,0.026360544217687076,0.032209675933765065,0.04684282772820865,0.10039918119816107,5.066502463054187,0.07780612244897958
3754039,Crystal Palace,20,30,58,tied,early,low,0.03571428571428571,0.06361163099627228,0.05715689093348667,0.09709248914902359,5.084084084084084,0.1101190476190476
3754039,Watford,25,35,74,tied,early,low,0.041666666666666664,0.026516006255370823,0.029479636793466577,0.12359070982965063,3.8086021505376344,0.125
3754039,Crystal Palace,25,35,51,tied,early,low,0.02976190476190476,0.006571016813510676,0.03841884604018912,0.11313698673742904,4.829885057471264,0.11607142857142855
3754039,Watford,30,40,65,tied,middle,low,0.0391156462585034,0.004856838514333978,0.03829787234042553,0.12489043016937039,4.219251336898396,0.08588435374149661
3754039,Crystal Palace,30,40,34,tied,middle,low,0.02295918367346939,0.0,0.037792224848962434,0.11134120712410062,4.876666666666667,0.06037414965986394
3754039,Watford,35,45,36,tied,middle,low,0.023809523809523808,0.0,0.030667192014709747,0.1500241545528359,4.113333333333333,0.08035714285714285
3754039,Crystal Palace,35,45,38,tied,middle,low,0.026360544217687076,0.0,0.029240543735224587,0.11175388311035811,4.676666666666667,0.05697278911564625
3754039,Watford,40,50,36,tied,middle,low,0.022108843537414966,0.005782312925170068,0.02613719735876742,0.12050642693135792,4.616600790513834,0.10289115646258504
3754039,Crystal Palace,40,50,62,tied,middle,low,0.036564625850340135,0.0,0.03819444444444445,0.09334876475783063,5.327651515151516,0.06760204081632652
3754039,Watford,45,55,29,tied,middle,low,0.0195578231292517,0.015306122448979591,0.0030722670579603813,0.10114037885037373,2.8181818181818183,0.06377551020408163
3754039,Crystal Palace,45,55,64,tied,middle,low,0.03741496598639456,0.014625850340136054,0.04647039419429325,0.0747236363943752,6.0397727272727275,0.06675170068027211
3754039,Watford,50,60,25,tied,middle,low,0.0195578231292517,0.0,0.015038087733123194,0.10515650170753181,4.75,0.042942176870748305
3754039,Crystal Palace,50,60,73,tied,middle,low,0.04336734693877551,0.04902947825738166,0.08294504920556381,0.08087191720361328,6.039867109634551,0.060799319727891155
3754039,Watford,55,65,30,tied,middle,low,0.023809523809523808,0.0,0.0114726741760534,0.08464428624729804,4.367647058823529,0.05952380952380952
3754039,Crystal Palace,55,65,72,tied,middle,low,0.03826530612244898,0.028197806111731116,0.028856382978723404,0.07063361176816862,4.075268817204301,0.08673469387755103
3754039,Watford,60,70,39,tied,late,low,0.02806122448979592,0.021881638604846217,0.01607142857142857,0.09099310353672874,4.610526315789474,0.055272108843537414
3754039,Crystal Palace,60,70,49,tied,late,low,0.026360544217687076,0.004897652283361995,0.03987323714029511,0.11537755051442271,5.017241379310345,0.11947278911564624
3754039,Watford,65,75,47,tied,late,low,0.02806122448979592,0.005886732940030238,0.01152482269503546,0.0781245927520655,3.0833333333333335,0.07610544217687074
3754039,Crystal Palace,65,75,43,tied,late,low,0.023809523809523808,0.0,0.011342302878598247,0.07670182539592392,4.294117647058823,0.05952380952380952
3754039,Watford,70,80,34,tied,late,low,0.0195578231292517,0.008503401360544217,0.0422308188265635,0.14788047203397647,6.0562770562770565,0.06377551020408163
3754039,Crystal Palace,70,80,41,tied,late,low,0.017857142857142856,0.0,0.005382472137791286,0.07476654200818769,4.9743589743589745,0.06547619047619047
3754039,Watford,75,85,28,tied,late,low,0.016156462585034014,0.0,0.005440038684719536,0.13184923787878547,3.090909090909091,0.06717687074829931
3754039,Crystal Palace,75,85,40,tied,late,low,0.0195578231292517,0.0,0.005614657210401891,0.07659649054514002,4.590909090909091,0.06377551020408163
3754039,Watford,80,90,27,tied,late,low,0.016156462585034014,0.0,0.0009547190398254227,0.07488102962814815,2.3333333333333335,0.02551020408163265
3754039,Crystal Palace,80,90,38,tied,late,low,0.023809523809523808,0.003401360544217687,0.01826241134751773,0.06938798154987827,4.6725146198830405,0.08035714285714285
3754041,Arsenal,0,10,117,tied,early,medium,0.05782312925170068,0.030199809930709642,0.025707831191453808,0.12850342348135038,3.4723707664884134,0.12967687074829934
3754041,Aston Villa,0,10,28,tied,early,low,0.02040816326530612,0.027308066083576287,0.020736971939562133,0.140040047900416,4.3619047619047615,0.1254251700680272
3754041,Arsenal,5,15,58,tied,early,low,0.0391156462585034,0.0380952380952381,0.041013437849944004,0.13232932549417287,3.7904761904761903,0.06505102040816327
3754041,Aston Villa,5,15,68,tied,early,low,0.04336734693877551,0.050140423774680226,0.03454706823627796,0.10965799058424261,3.7481060606060606,0.10246598639455781
3754041,Arsenal,10,20,59,tied,early,low,0.04081632653061224,0.0197728845800221,0.04044750560708008,0.09960373474862709,4.203361344537815,0.08418367346938777
3754041,Aston Villa,10,20,57,tied,early,low,0.03486394557823129,0.02889064624081721,0.03336557059961315,0.11522263284643977,3.718279569892473,0.09013605442176871
3754041,Arsenal,15,25,75,tied,early,low,0.047619047619047616,0.03674370629180285,0.046383352167926634,0.09429048756672251,4.261261261261262,0.0982142857142857
3754041,Aston Villa,15,25,61,tied,early,low,0.039965986394557826,0.048148765721517606,0.04062577765335324,0.07808034425120751,4.090756302521008,0.08503401360544219
3754041,Arsenal,20,30,98,tied,early,low,0.055272108843537414,0.057518463838885515,0.019611948558998848,0.11290458800700907,3.2438423645320196,0.11139455782312925
3754041,Aston Villa,20,30,61,tied,early,low,0.04081632653061224,0.048238752568636634,0.04228512326916582,0.08163423536044306,3.984873949579832,0.08418367346938777
3754041,Arsenal,25,35,92,tied,early,low,0.05272108843537415,0.05266926244399161,0.03721705219805523,0.10933556566548777,4.223529411764706,0.13477891156462585
3754041,Aston Villa,25,35,34,tied,early,low,0.025510204081632654,0.03503401360544217,0.024751773049645393,0.15463947286180557,3.49,0.078656462585034
3754041,Arsenal,30,40,51,tied,middle,low,0.03316326530612245,0.026152433058137126,0.04750757239952719,0.0856050781129146,5.220689655172414,0.0710034013605442
